# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles:P'
# Event count (approx.): 1317729589
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                                                                                           
# ........  ...............  ................................  .................................................................................................................................................................................................................................................................................................................................
#
     0.03%  tracker-extract  libglib-2.0.so.0.8000.0           [.] g_mutex_unlock
     0.03%  tracker-extract  libglib-2.0.so.0.8000.0           [.] g_pointer_bit_lock_and_get
     0.03%  tracker-extract  libgstreamer-1.0.so.0.2402.0      [.] 0x00000000000afbf1
     0.03%  tracker-extract  libtasn1.so.6.6.3                 [.] asn1_array2tree
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002db84c
     0.03%  nautilus         libglib-2.0.so.0.8000.0           [.] g_variant_type_get_string_length
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] next_uptodate_folio
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000555782
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] rmqueue_bulk
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] mas_empty_area_rev
     0.03%  tracker-extract  ld-linux-x86-64.so.2              [.] _dl_map_object_deps
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] prepend_path
     0.03%  Xorg             [kernel.kallsyms]                 [k] kmem_cache_alloc_node
     0.03%  usb-storage      [kernel.kallsyms]                 [k] _raw_spin_lock_irq
     0.03%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x000000000002b12a
     0.03%  Xorg             libc.so.6                         [.] _int_malloc
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] filemap_fault
     0.03%  swapper          [kernel.kallsyms]                 [k] i2c_dw_read
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] set_pte_range
     0.03%  nautilus         libc.so.6                         [.] __libc_calloc
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] inode_permission
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] fw_domains_get_with_fallback
     0.03%  hwrng            [kernel.kallsyms]                 [k] ioread32
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ccc8
     0.03%  swapper          [kernel.kallsyms]                 [k] rcu_nocb_flush_deferred_wakeup
     0.03%  swapper          [kernel.kallsyms]                 [k] tick_nohz_restart_sched_tick
     0.03%  gnome-terminal-  libc.so.6                         [.] __strcmp_avx2
     0.03%  nautilus         libharfbuzz.so.0.60830.0          [.] 0x00000000000ccfa3
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fe50
     0.03%  usb-storage      [kernel.kallsyms]                 [k] dequeue_task_fair
     0.03%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] 0x000000000005d8bc
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000bf1048
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002db820
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000bf1040
     0.03%  swapper          [kernel.kallsyms]                 [k] native_irq_return_iret
     0.03%  swapper          [kernel.kallsyms]                 [k] check_cpu_stall
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] asm_exc_page_fault
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fc50
     0.03%  tracker-extract  ld-linux-x86-64.so.2              [.] dl_open_worker_begin
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000259574
     0.03%  swapper          [kernel.kallsyms]                 [k] common_interrupt
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055c611
     0.03%  tracker-extract  ld-linux-x86-64.so.2              [.] _dl_add_to_namespace_list
     0.03%  swapper          [kernel.kallsyms]                 [k] rcu_preempt_deferred_qs
     0.03%  nautilus         libgobject-2.0.so.0.8000.0        [.] 0x0000000000044780
     0.03%  gnome-terminal-  [kernel.kallsyms]                 [k] kmem_cache_free
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] perf_event_mmap_output
     0.03%  gnome-terminal-  [kernel.kallsyms]                 [k] __update_load_avg_cfs_rq
     0.03%  gnome-terminal-  [kernel.kallsyms]                 [k] mutex_lock
     0.03%  Xorg             Xorg                              [.] WriteToClient
     0.03%  gnome-terminal-  libc.so.6                         [.] _int_free
     0.03%  swapper          [kernel.kallsyms]                 [k] timerqueue_del
     0.03%  gnome-shell      libc.so.6                         [.] __memcmp_avx2_movbe
     0.03%  swapper          [kernel.kallsyms]                 [k] cpu_util
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] lock_vma_under_rcu
     0.03%  nautilus         libc.so.6                         [.] __printf_buffer
     0.03%  swapper          [kernel.kallsyms]                 [k] pick_next_task_fair
     0.03%  gnome-terminal-  [kernel.kallsyms]                 [k] update_curr
     0.03%  Xorg             [kernel.kallsyms]                 [k] kmalloc_size_roundup
     0.03%  irq/133-ELAN050  [kernel.kallsyms]                 [k] hid_input_fetch_field
     0.03%  Xorg             [kernel.kallsyms]                 [k] update_load_avg
     0.03%  irq/133-ELAN050  [kernel.kallsyms]                 [k] evdev_pass_values
     0.03%  nautilus         libglib-2.0.so.0.8000.0           [.] g_sequence_get_begin_iter
     0.03%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] gdk_event_get_event_sequence@plt
     0.03%  Xorg             Xorg                              [.] NoopDDA
     0.03%  nautilus         libglib-2.0.so.0.8000.0           [.] 0x0000000000061f46
     0.03%  Xorg             Xorg                              [.] 0x00000000001e2840
     0.03%  gnome-terminal-  libgio-2.0.so.0.8000.0            [.] g_application_run
     0.03%  gnome-terminal-  [kernel.kallsyms]                 [k] perf_adjust_freq_unthr_context
     0.03%  InputThread      Xorg                              [.] GetPointerEvents
     0.03%  InputThread      Xorg                              [.] 0x00000000000a3cf0
     0.03%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] g_object_ref
     0.03%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x00000000000351c8
     0.03%  kworker/11:1-mm  [kernel.kallsyms]                 [k] get_recent_times
     0.03%  kworker/u32:4-e  [kernel.kallsyms]                 [k] blk_mq_get_tag
     0.03%  gnome-terminal-  libX11.so.6.4.0                   [.] _XReply
     0.03%  tracker-extract  [kernel.kallsyms]                 [k] _raw_spin_lock
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] check_heap_object
     0.03%  swapper          [kernel.kallsyms]                 [k] next_zone
     0.03%  Xorg             [kernel.kallsyms]                 [k] sock_poll
     0.03%  swapper          [kernel.kallsyms]                 [k] __rb_insert_augmented
     0.03%  gnome-shell      iris_dri.so                       [.] 0x000000000062e267
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000544141
     0.03%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_malloc0
     0.03%  swapper          [kernel.kallsyms]                 [k] prepare_task_switch
     0.03%  gnome-terminal-  [JIT] tid 3550                    [.] 0x00007ea17fddacf7
     0.03%  gnome-terminal-  libxcb.so.1.1.0                   [.] xcb_poll_for_event
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] __memcg_slab_free_hook
     0.03%  swapper          [kernel.kallsyms]                 [k] update_wall_time
     0.03%  nautilus         libgio-2.0.so.0.8000.0            [.] g_list_model_get_n_items
     0.03%  gmain            [kernel.kallsyms]                 [k] __memcg_slab_free_hook
     0.03%  nautilus         libglib-2.0.so.0.8000.0           [.] g_canonicalize_filename
     0.03%  gmain            [kernel.kallsyms]                 [k] release_pages
     0.03%  Xorg             [kernel.kallsyms]                 [k] update_cfs_group
     0.03%  swapper          [kernel.kallsyms]                 [k] should_we_balance
     0.03%  gnome-shell      [vdso]                            [.] 0x0000000000000ae6
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.03%  swapper          [kernel.kallsyms]                 [k] hrtimer_active
     0.03%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005d87c
     0.03%  gnome-terminal-  [kernel.kallsyms]                 [k] poll_select_set_timeout
     0.03%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x0000000000034a98
     0.03%  irq/133-ELAN050  [kernel.kallsyms]                 [k] hid_input_report
     0.03%  gnome-shell      libc.so.6                         [.] _int_free_merge_chunk
     0.03%  swapper          [kernel.kallsyms]                 [k] account_idle_ticks
     0.03%  Xorg             [kernel.kallsyms]                 [k] cpus_share_cache
     0.03%  gnome-terminal-  [kernel.kallsyms]                 [k] _copy_from_user
     0.03%  swapper          [kernel.kallsyms]                 [k] finish_task_switch.isra.0
     0.03%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x000000000002b116
     0.03%  gnome-shell      libmutter-clutter-14.so.0.0.0     [.] clutter_stage_view_notify_presented
     0.03%  nautilus         libgobject-2.0.so.0.8000.0        [.] 0x000000000003b69d
     0.03%  perf             [kernel.kallsyms]                 [k] psi_task_change
     0.03%  systemd-oomd     libc.so.6                         [.] __memmove_avx_unaligned_erms
     0.03%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005bbbc
     0.03%  swapper          [kernel.kallsyms]                 [k] update_dl_rq_load_avg
     0.03%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] gtk_get_event_widget
     0.03%  swapper          [kernel.kallsyms]                 [k] irqentry_enter
     0.03%  gnome-shell      iris_dri.so                       [.] 0x00000000000f5470
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] select_task_rq_fair
     0.03%  gnome-terminal-  [kernel.kallsyms]                 [k] cgroup_rstat_updated
     0.03%  kworker/12:1-mm  [kernel.kallsyms]                 [k] __free_one_page
     0.03%  Xorg             Xorg                              [.] 0x00000000000de984
     0.03%  Xorg             [kernel.kallsyms]                 [k] unix_stream_read_generic
     0.03%  irq/133-ELAN050  [kernel.kallsyms]                 [k] i2c_dw_xfer
     0.03%  swapper          [kernel.kallsyms]                 [k] tick_check_broadcast_expired
     0.03%  tracker-miner-f  [kernel.kallsyms]                 [k] vma_interval_tree_insert_after
     0.03%  Xorg             [kernel.kallsyms]                 [k] rseq_ip_fixup
     0.03%  gnome-shell      libGLdispatch.so.0.0.0            [.] __glDispatchCheckMultithreaded
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] avg_vruntime
     0.03%  Xorg             Xorg                              [.] 0x00000000001cc7f4
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] __update_blocked_fair
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] copy_msghdr_from_user
     0.03%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] 0x000000000005a3f8
     0.03%  swapper          [kernel.kallsyms]                 [k] hrtimer_forward
     0.03%  Xorg             [kernel.kallsyms]                 [k] ktime_get
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] vfs_writev
     0.03%  swapper          [kernel.kallsyms]                 [k] resched_curr
     0.03%  swapper          [kernel.kallsyms]                 [k] iommu_dma_unmap_sg
     0.03%  Xorg             [kernel.kallsyms]                 [k] rep_movs_alternative
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] update_min_vruntime
     0.03%  swapper          [kernel.kallsyms]                 [k] x86_pmu_disable
     0.03%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] g_pointer_bit_lock_and_get
     0.03%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] 0x000000000005e0d3
     0.03%  Xorg             [kernel.kallsyms]                 [k] check_heap_object
     0.03%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x0000000000025a37
     0.03%  Xorg             [kernel.kallsyms]                 [k] _copy_from_user
     0.03%  nautilus         libc.so.6                         [.] _int_free
     0.03%  tracker-miner-f  [kernel.kallsyms]                 [k] _compound_head
     0.03%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x000000000003b42d
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] get_pfnblock_flags_mask
     0.03%  tracker-miner-f  [kernel.kallsyms]                 [k] folio_remove_rmap_ptes
     0.03%  swapper          [kernel.kallsyms]                 [k] memcpy_orig
     0.03%  swapper          [kernel.kallsyms]                 [k] pick_next_entity
     0.03%  tracker-miner-f  [kernel.kallsyms]                 [k] mod_objcg_state
     0.03%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] 0x0000000000053f55
     0.03%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] 0x0000000000059da0
     0.03%  kworker/u32:4-e  [kernel.kallsyms]                 [k] mpage_prepare_extent_to_map
     0.03%  systemd-oomd     [kernel.kallsyms]                 [k] bpf_trampoline_6442545572
     0.03%  gnome-terminal-  libgdk-3.so.0.2409.32             [.] g_source_get_time@plt
     0.03%  Xorg             [kernel.kallsyms]                 [k] sock_write_iter
     0.03%  Xorg             [kernel.kallsyms]                 [k] available_idle_cpu
     0.03%  usb-storage      [kernel.kallsyms]                 [k] dd_finish_request
     0.03%  Xorg             [kernel.kallsyms]                 [k] avg_vruntime
     0.03%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x0000000000053f5a
